Location_ID,LocationNumber,BranchID,AddressLine1,State,County,Latitude,Longitude
L_400,2,B_400,4389 Main St,TX,Nueces,32.6588,-97.215
L_401,1,B_401,1386 Main St,TX,Harris,29.9796,-102.561
L_402,3,B_402,4702 Main St,TX,Nueces,,
L_403,2,B_403,1627 Main St,TX,Harris,,
L_404,1,B_404,3344 Main St,TX,Cameron,34.0081,-94.4325
L_405,1,B_405,1242 Main St,TX,McLennan,29.8087,-103.4751
L_406,3,B_406,8548 Main St,TX,Harris,,
L_407,1,B_407,1798 Main St,TX,Travis,30.312,-93.6403
L_408,1,B_408,1916 Main St,TX,Galveston,27.856,-97.8368
L_409,2,B_409,9313 Main St,TX,Harris,35.2405,-96.1603
L_410,2,B_410,1796 Main St,TX,McLennan,34.6858,-104.4007
L_411,1,B_411,5212 Main St,TX,Harris,30.2478,-105.1893
L_412,1,B_412,259 Main St,TX,Galveston,31.814,-104.1169
L_413,3,B_413,5700 Main St,TX,Dallas,28.0162,-99.5037
L_414,1,B_414,1507 Main St,TX,Harris,27.0926,-103.7995
L_415,1,B_415,3892 Main St,TX,Travis,29.6154,-104.3256
L_416,2,B_416,2665 Main St,TX,Galveston,29.1838,-101.5017
L_417,1,B_417,5258 Main St,TX,McLennan,30.7089,-105.7352
L_418,2,B_418,1997 Main St,TX,Cameron,32.7544,-101.7664
L_419,1,B_419,7389 Main St,TX,Cameron,,
L_420,2,B_420,9721 Main St,TX,Galveston,29.0264,-98.7548
L_421,3,B_421,136 Main St,TX,Nueces,26.8894,-99.576
L_422,3,B_422,5174 Main St,TX,Dallas,36.3987,-95.4589
L_423,2,B_423,5208 Main St,TX,McLennan,27.6346,-94.0366
L_424,3,B_424,7479 Main St,TX,Dallas,32.2186,-93.7435
L_425,1,B_425,731 Main St,TX,Cameron,33.0535,-93.862
L_426,2,B_426,8330 Main St,TX,Dallas,33.2228,-102.2502
L_427,1,B_427,6017 Main St,TX,Travis,32.5983,-95.02
L_428,2,B_428,6884 Main St,TX,Cameron,34.9116,-100.2841
L_429,3,B_429,122 Main St,TX,Harris,32.3113,-98.936
L_430,2,B_430,9480 Main St,TX,Travis,29.8914,-98.2082
L_431,2,B_431,4603 Main St,TX,Travis,28.287,-98.9042
L_432,2,B_432,882 Main St,TX,Nueces,28.2889,-98.5258
L_433,1,B_433,6430 Main St,TX,Travis,35.3955,-102.5541
L_434,2,B_434,7525 Main St,TX,McLennan,33.6957,-96.6801
L_435,1,B_435,1739 Main St,TX,Harris,26.4412,-101.6937
L_436,3,B_436,4948 Main St,TX,Harris,27.4229,-103.9226
L_437,2,B_437,8346 Main St,TX,Cameron,,
L_438,3,B_438,7616 Main St,TX,McLennan,35.6805,-98.7652
L_439,2,B_439,8727 Main St,TX,Travis,35.9209,-96.9158
L_440,1,B_440,3584 Main St,TX,Travis,29.317,-102.9565
L_441,1,B_441,1233 Main St,TX,Dallas,32.6865,-96.6375
L_442,1,B_442,456 Main St,TX,Cameron,36.26,-98.1106
L_443,3,B_443,3342 Main St,TX,Cameron,26.0535,-95.5052
L_444,2,B_444,1813 Main St,TX,Dallas,29.3446,-103.4265
L_445,2,B_445,4403 Main St,TX,Nueces,35.501,-97.8884
L_446,2,B_446,5894 Main St,TX,Galveston,33.1546,-97.1745
L_447,3,B_447,6485 Main St,TX,Dallas,32.3063,-101.6025
L_448,1,B_448,4552 Main St,TX,Harris,30.5333,-106.5208
L_449,3,B_449,5256 Main St,TX,McLennan,35.1076,-105.6832
L_450,2,B_450,7862 Main St,TX,Travis,27.8594,-98.2898
L_451,3,B_451,2150 Main St,TX,Galveston,,
L_452,3,B_452,2598 Main St,TX,Dallas,27.9852,-105.398
L_453,3,B_453,7599 Main St,TX,Cameron,34.6941,-94.3933
L_454,3,B_454,5475 Main St,TX,Galveston,26.6364,-97.1026
L_455,3,B_455,7839 Main St,TX,McLennan,29.1327,-97.1461
L_456,2,B_456,9924 Main St,TX,McLennan,28.4207,-104.2887
L_457,3,B_457,4503 Main St,TX,Cameron,28.8533,-100.7276
L_458,3,B_458,995 Main St,TX,Galveston,28.7089,-96.3651
L_459,2,B_459,7554 Main St,TX,Galveston,,
L_460,2,B_460,4486 Main St,TX,Nueces,30.0612,-104.4023
L_461,2,B_461,547 Main St,TX,Galveston,31.2066,-96.9724
L_462,3,B_462,3745 Main St,TX,Travis,33.9355,-95.8632
L_463,2,B_463,3619 Main St,TX,Harris,26.012,-101.6034
L_464,3,B_464,7468 Main St,TX,Dallas,34.9383,-96.659
L_465,3,B_465,4450 Main St,TX,Cameron,32.1685,-104.5983
L_466,3,B_466,4331 Main St,TX,Dallas,33.5751,-103.2295
L_467,1,B_467,9612 Main St,TX,Dallas,30.7611,-100.6578
L_468,1,B_468,8705 Main St,TX,Galveston,32.2845,-105.6576
L_469,1,B_469,7469 Main St,TX,Cameron,,
L_470,2,B_470,160 Main St,TX,Galveston,27.4556,-104.1159
L_471,1,B_471,3862 Main St,TX,Nueces,,
L_472,3,B_472,4145 Main St,TX,Galveston,33.5612,-100.162
L_473,3,B_473,1845 Main St,TX,Nueces,35.861,-93.8865
L_474,3,B_474,3847 Main St,TX,Nueces,31.0382,-98.2023
L_475,3,B_475,6541 Main St,TX,Travis,32.0949,-101.2449
L_476,2,B_476,4833 Main St,TX,Travis,26.2154,-94.527
L_477,2,B_477,1557 Main St,TX,Travis,29.9176,-99.1905
L_478,2,B_478,3144 Main St,TX,Travis,27.8782,-100.8845
L_479,2,B_479,6727 Main St,TX,McLennan,28.5313,-94.6386
L_480,3,B_480,5022 Main St,TX,Travis,33.528,-99.9241
L_481,2,B_481,1260 Main St,TX,Travis,31.0283,-97.5808
L_482,1,B_482,170 Main St,TX,Travis,33.2521,-98.0731
L_483,2,B_483,6412 Main St,TX,Nueces,33.6716,-103.4252
L_484,2,B_484,377 Main St,TX,Dallas,26.1692,-95.948
L_485,3,B_485,3772 Main St,TX,Cameron,33.0378,-97.4631
L_486,2,B_486,2849 Main St,TX,Dallas,32.7051,-103.1766
L_487,1,B_487,7089 Main St,TX,Dallas,30.6735,-97.678
L_488,1,B_488,7487 Main St,TX,Harris,32.243,-94.1317
L_489,2,B_489,5844 Main St,TX,McLennan,34.8042,-106.4384
L_490,3,B_490,3929 Main St,TX,Nueces,32.6951,-94.5888
L_491,3,B_491,1170 Main St,TX,Galveston,32.0719,-94.797
L_492,1,B_492,9218 Main St,TX,Nueces,27.8204,-101.0594
L_493,2,B_493,845 Main St,TX,Travis,34.6783,-103.2874
L_494,1,B_494,5796 Main St,TX,Dallas,29.0337,-93.9233
L_495,2,B_495,8110 Main St,TX,Nueces,29.8958,-102.5655
L_496,2,B_496,6597 Main St,TX,McLennan,30.2042,-95.1192
L_497,1,B_497,4055 Main St,TX,Travis,33.5859,-105.4358
L_498,3,B_498,1535 Main St,TX,Harris,34.1106,-102.0885
L_499,2,B_499,693 Main St,TX,Galveston,,
L_500,2,B_500,1430 Main St,TX,Travis,33.8114,-94.4168
L_501,2,B_501,538 Main St,TX,Cameron,29.0967,-93.67
L_502,1,B_502,8846 Main St,TX,Galveston,25.8169,-105.6851
L_503,2,B_503,9972 Main St,TX,Nueces,31.4171,-98.0258
L_504,2,B_504,6752 Main St,TX,Travis,33.6436,-104.3647
L_505,1,B_505,5544 Main St,TX,Harris,33.3333,-104.0059
L_506,2,B_506,4938 Main St,TX,Nueces,35.9488,-100.6963
L_507,1,B_507,6768 Main St,TX,McLennan,34.5138,-104.1681
L_508,3,B_508,1650 Main St,TX,Galveston,,
L_509,1,B_509,2815 Main St,TX,Galveston,33.9231,-103.2025
L_510,1,B_510,5377 Main St,TX,McLennan,35.4543,-101.2448
L_511,2,B_511,3800 Main St,TX,Cameron,32.4813,-95.2245
L_512,3,B_512,6590 Main St,TX,Galveston,28.9364,-101.6518
L_513,2,B_513,713 Main St,TX,Nueces,29.461,-98.928
L_514,1,B_514,6465 Main St,TX,Dallas,30.9135,-97.7863
L_515,1,B_515,4828 Main St,TX,Cameron,,
L_516,1,B_516,449 Main St,TX,McLennan,26.4533,-96.7514
L_517,2,B_517,1106 Main St,TX,Harris,,
L_518,3,B_518,4702 Main St,TX,Cameron,36.3675,-105.3314
L_519,3,B_519,7322 Main St,TX,Travis,31.389,-106.5049
L_520,2,B_520,4861 Main St,TX,Travis,32.2519,-93.6717
L_521,1,B_521,8636 Main St,TX,McLennan,33.9466,-94.3891
L_522,2,B_522,6653 Main St,TX,Dallas,30.8636,-102.1849
L_523,1,B_523,7700 Main St,TX,Nueces,29.7674,-94.939
L_524,3,B_524,9921 Main St,TX,Harris,34.5403,-94.273
L_525,3,B_525,5020 Main St,TX,Travis,32.9163,-101.6425
L_526,2,B_526,9298 Main St,TX,Travis,26.4125,-101.936
L_527,1,B_527,6302 Main St,TX,Nueces,26.8719,-100.6144
L_528,1,B_528,9666 Main St,TX,Dallas,33.2719,-97.0996
L_529,1,B_529,8600 Main St,TX,Galveston,27.2858,-98.715
L_530,3,B_530,9781 Main St,TX,Cameron,28.7903,-97.4396
L_531,2,B_531,4550 Main St,TX,McLennan,34.5211,-101.7736
L_532,2,B_532,8435 Main St,TX,Dallas,32.4164,-97.9687
L_533,3,B_533,4234 Main St,TX,Dallas,30.8846,-101.188
L_534,3,B_534,8566 Main St,TX,Dallas,27.8109,-93.681
L_535,1,B_535,1236 Main St,TX,Dallas,36.0458,-95.9547
L_536,3,B_536,7756 Main St,TX,Galveston,,
L_537,2,B_537,298 Main St,TX,Nueces,26.2896,-96.021
L_538,1,B_538,4137 Main St,TX,Harris,30.5541,-98.6514
L_539,2,B_539,6740 Main St,TX,Cameron,32.3547,-105.5341
L_540,1,B_540,1845 Main St,TX,Dallas,30.3787,-94.3976
L_541,3,B_541,515 Main St,TX,Cameron,36.3595,-95.372
L_542,1,B_542,977 Main St,TX,Dallas,35.4857,-96.981
L_543,1,B_543,7571 Main St,TX,McLennan,28.9443,-104.0445
L_544,2,B_544,7776 Main St,TX,Travis,27.3318,-99.7873
L_545,2,B_545,164 Main St,TX,Galveston,34.9678,-99.9893
L_546,1,B_546,1276 Main St,TX,Dallas,27.1681,-96.1616
L_547,1,B_547,7382 Main St,TX,Harris,33.0018,-99.4114
L_548,3,B_548,8067 Main St,TX,Harris,27.5982,-100.7536
L_549,3,B_549,3735 Main St,TX,Harris,,
L_550,1,B_550,7972 Main St,TX,McLennan,32.8903,-103.4442
L_551,1,B_551,5231 Main St,TX,Harris,33.8598,-97.9573
L_552,2,B_552,9506 Main St,TX,Nueces,,
L_553,3,B_553,5178 Main St,TX,McLennan,30.4534,-97.2235
L_554,1,B_554,9856 Main St,TX,Galveston,35.74,-94.7753
L_555,1,B_555,3332 Main St,TX,Harris,28.158,-103.2251
L_556,1,B_556,3409 Main St,TX,Travis,30.8964,-94.8426
L_557,1,B_557,705 Main St,TX,Dallas,27.1171,-104.8216
L_558,3,B_558,7376 Main St,TX,Galveston,33.5619,-105.4152
L_559,1,B_559,8747 Main St,TX,Nueces,35.1298,-94.3937
L_560,1,B_560,1791 Main St,TX,Travis,33.9998,-98.7311
L_561,1,B_561,1912 Main St,TX,Galveston,29.834,-97.2015
L_562,3,B_562,1310 Main St,TX,Nueces,29.8837,-98.1885
L_563,1,B_563,7347 Main St,TX,Harris,34.9607,-96.0093
L_564,2,B_564,1846 Main St,TX,Galveston,27.0379,-105.4514
L_565,1,B_565,9500 Main St,TX,Galveston,,
L_566,3,B_566,7032 Main St,TX,Galveston,35.8282,-96.8455
L_567,2,B_567,953 Main St,TX,McLennan,27.0423,-101.7826
L_568,2,B_568,698 Main St,TX,Travis,34.9306,-94.1017
L_569,2,B_569,4655 Main St,TX,Cameron,25.818,-105.7893
L_570,1,B_570,487 Main St,TX,Nueces,34.8642,-93.764
L_571,3,B_571,2888 Main St,TX,Harris,29.7058,-97.7011
L_572,1,B_572,1620 Main St,TX,Dallas,34.3232,-99.7913
L_573,2,B_573,4491 Main St,TX,Harris,28.1769,-101.4214
L_574,3,B_574,4795 Main St,TX,Harris,30.7284,-104.7044
L_575,3,B_575,4912 Main St,TX,McLennan,35.8889,-95.6325
L_576,3,B_576,1511 Main St,TX,McLennan,31.1482,-100.6292
L_577,2,B_577,5943 Main St,TX,Galveston,27.3608,-97.8839
L_578,1,B_578,5575 Main St,TX,Harris,33.3217,-98.7547
L_579,1,B_579,9797 Main St,TX,Travis,29.1051,-93.6266
L_580,2,B_580,7028 Main St,TX,McLennan,27.1211,-93.5413
L_581,1,B_581,7435 Main St,TX,Nueces,30.9176,-95.7442
L_582,1,B_582,4676 Main St,TX,McLennan,31.0968,-97.3758
L_583,3,B_583,3826 Main St,TX,Travis,29.8308,-93.747
L_584,3,B_584,3907 Main St,TX,McLennan,29.3646,-95.7547
L_585,2,B_585,3922 Main St,TX,Cameron,33.6394,-95.9835
L_586,2,B_586,8603 Main St,TX,Travis,33.2944,-105.9114
L_587,3,B_587,5064 Main St,TX,Cameron,27.7155,-100.2137
L_588,1,B_588,9351 Main St,TX,Cameron,36.333,-97.9638
L_589,1,B_589,6770 Main St,TX,Dallas,34.8791,-93.6171
L_590,2,B_590,5710 Main St,TX,Travis,31.663,-102.1799
L_591,1,B_591,6228 Main St,TX,Dallas,33.0535,-93.6269
L_592,3,B_592,2750 Main St,TX,Nueces,29.9844,-99.6852
L_593,1,B_593,3848 Main St,TX,Galveston,33.2512,-104.0443
L_594,1,B_594,9398 Main St,TX,Galveston,30.0134,-104.8852
L_595,2,B_595,1884 Main St,TX,Cameron,32.0101,-96.0536
L_596,3,B_596,7965 Main St,TX,McLennan,34.893,-97.3044
L_597,1,B_597,534 Main St,TX,Travis,30.6956,-104.4556
L_598,2,B_598,3558 Main St,TX,McLennan,27.2719,-97.483
L_599,1,B_599,3936 Main St,TX,Travis,28.9146,-104.7028
L_600,2,B_600,6001 Main St,TX,McLennan,28.1341,-96.7962
L_601,2,B_601,4094 Main St,TX,Galveston,25.8977,-97.09
L_602,1,B_602,120 Main St,TX,Nueces,33.058,-93.6509
L_603,1,B_603,1007 Main St,TX,Galveston,,
L_604,3,B_604,5197 Main St,TX,McLennan,35.9693,-101.0048
L_605,3,B_605,9695 Main St,TX,Travis,34.8058,-94.4696
L_606,3,B_606,9661 Main St,TX,Harris,,
L_607,1,B_607,3050 Main St,TX,Nueces,27.7221,-105.9126
L_608,1,B_608,6403 Main St,TX,Travis,36.289,-98.0837
L_609,2,B_609,6722 Main St,TX,McLennan,32.1493,-93.8966
L_610,2,B_610,5801 Main St,TX,Travis,32.5086,-101.3077
L_611,1,B_611,3613 Main St,TX,Dallas,26.1637,-103.4448
L_612,3,B_612,6422 Main St,TX,Travis,31.0283,-97.5874
L_613,3,B_613,1929 Main St,TX,Galveston,32.7849,-101.6826
L_614,3,B_614,7925 Main St,TX,Cameron,34.31,-97.9734
L_615,2,B_615,7577 Main St,TX,Galveston,35.0544,-98.0809
L_616,2,B_616,3956 Main St,TX,Dallas,28.7448,-98.0431
L_617,3,B_617,1800 Main St,TX,Nueces,27.084,-105.5175
L_618,1,B_618,7545 Main St,TX,Travis,31.0346,-97.8388
L_619,3,B_619,3646 Main St,TX,Nueces,26.0464,-99.0939
L_620,2,B_620,9404 Main St,TX,Harris,28.7289,-96.8358
L_621,3,B_621,5071 Main St,TX,Travis,34.2995,-104.2276
L_622,1,B_622,7105 Main St,TX,Galveston,32.6972,-100.9191
L_623,1,B_623,2635 Main St,TX,Cameron,26.864,-105.7682
L_624,1,B_624,4573 Main St,TX,Galveston,34.3089,-104.1779
L_625,3,B_625,8399 Main St,TX,Nueces,26.0113,-99.3156
L_626,1,B_626,8215 Main St,TX,McLennan,31.5397,-95.9602
L_627,1,B_627,2594 Main St,TX,Galveston,31.3522,-98.9401
L_628,1,B_628,3312 Main St,TX,McLennan,33.4371,-96.2501
L_629,2,B_629,9277 Main St,TX,Galveston,,
L_630,1,B_630,5817 Main St,TX,Galveston,36.1328,-94.8414
L_631,3,B_631,8718 Main St,TX,Cameron,32.2104,-104.2428
L_632,2,B_632,6262 Main St,TX,Harris,34.3655,-104.9881
L_633,3,B_633,5499 Main St,TX,McLennan,27.1783,-103.8984
L_634,2,B_634,4091 Main St,TX,McLennan,27.5249,-99.2313
L_635,1,B_635,2613 Main St,TX,Galveston,26.1746,-93.7629
L_636,2,B_636,7950 Main St,TX,McLennan,31.2158,-101.8374
L_637,1,B_637,6457 Main St,TX,Galveston,30.3266,-94.2175
L_638,3,B_638,9167 Main St,TX,Galveston,,
L_639,2,B_639,7525 Main St,TX,Nueces,35.9245,-99.7953
L_640,1,B_640,1615 Main St,TX,Travis,34.176,-97.965
L_641,3,B_641,4372 Main St,TX,McLennan,30.5606,-99.0404
L_642,1,B_642,1381 Main St,TX,Cameron,31.3925,-93.6831
L_643,3,B_643,4055 Main St,TX,Dallas,29.5677,-99.5495
L_644,2,B_644,4580 Main St,TX,Nueces,26.8594,-95.8611
L_645,2,B_645,9545 Main St,TX,McLennan,28.337,-104.1362
L_646,2,B_646,3389 Main St,TX,Cameron,34.7091,-94.0578
L_647,3,B_647,2137 Main St,TX,McLennan,32.2429,-103.7699
L_648,2,B_648,7990 Main St,TX,Harris,27.1749,-98.4477
L_649,2,B_649,6498 Main St,TX,Dallas,26.5956,-103.2599
L_650,2,B_650,7314 Main St,TX,Dallas,29.8851,-94.7621
L_651,3,B_651,646 Main St,TX,Cameron,26.6908,-103.2702
L_652,3,B_652,7152 Main St,TX,Harris,33.2313,-99.5797
L_653,1,B_653,196 Main St,TX,Harris,,
L_654,3,B_654,6084 Main St,TX,McLennan,33.6396,-93.5608
L_655,1,B_655,6061 Main St,TX,Travis,33.2558,-104.0766
L_656,1,B_656,9262 Main St,TX,Cameron,32.8333,-95.8513
L_657,1,B_657,1759 Main St,TX,Harris,30.2906,-104.5893
L_658,3,B_658,7926 Main St,TX,Dallas,36.4192,-100.9195
L_659,3,B_659,3851 Main St,TX,Cameron,,
L_660,3,B_660,5333 Main St,TX,Dallas,32.2586,-105.5844
L_661,3,B_661,7677 Main St,TX,McLennan,27.1334,-105.1591
L_662,3,B_662,2152 Main St,TX,Cameron,26.5058,-98.2137
L_663,1,B_663,2040 Main St,TX,Travis,29.6822,-102.2309
L_664,1,B_664,2089 Main St,TX,Galveston,35.0968,-103.6425
L_665,2,B_665,6466 Main St,TX,Cameron,,
L_666,1,B_666,2332 Main St,TX,Harris,36.1659,-101.6399
L_667,2,B_667,5654 Main St,TX,Harris,,
L_668,2,B_668,501 Main St,TX,McLennan,35.7043,-104.2979
L_669,3,B_669,6542 Main St,TX,Nueces,29.0801,-95.8404
L_670,3,B_670,9724 Main St,TX,Nueces,31.4599,-97.424
L_671,3,B_671,9230 Main St,TX,Travis,35.0598,-99.3748
L_672,1,B_672,3179 Main St,TX,Dallas,32.2999,-94.8549
L_673,3,B_673,6178 Main St,TX,Dallas,27.627,-94.2007
L_674,1,B_674,4408 Main St,TX,Galveston,29.4933,-96.889
L_675,2,B_675,6541 Main St,TX,Dallas,36.1576,-99.635
L_676,3,B_676,5052 Main St,TX,Nueces,34.891,-100.3531
L_677,3,B_677,6664 Main St,TX,Nueces,,
L_678,1,B_678,3518 Main St,TX,Harris,,
L_679,3,B_679,9808 Main St,TX,Galveston,27.4638,-104.9446
L_680,1,B_680,8867 Main St,TX,Travis,29.8532,-96.966
L_681,1,B_681,9864 Main St,TX,Galveston,,
L_682,1,B_682,7437 Main St,TX,Cameron,36.2271,-97.3317
L_683,3,B_683,355 Main St,TX,Travis,28.4655,-98.626
L_684,3,B_684,1765 Main St,TX,Nueces,27.7592,-93.6802
L_685,3,B_685,4949 Main St,TX,Dallas,34.3436,-100.0208
L_686,3,B_686,5468 Main St,TX,McLennan,28.7513,-100.9963
L_687,2,B_687,6008 Main St,TX,Galveston,35.2308,-95.9363
L_688,2,B_688,8062 Main St,TX,Galveston,34.9798,-94.1883
L_689,1,B_689,180 Main St,TX,Harris,29.1463,-105.4192
L_690,3,B_690,3881 Main St,TX,Harris,,
L_691,2,B_691,9918 Main St,TX,Nueces,35.9101,-104.437
L_692,3,B_692,3988 Main St,TX,Travis,26.4143,-96.8613
L_693,3,B_693,4204 Main St,TX,McLennan,31.7295,-100.1437
L_694,1,B_694,2267 Main St,TX,Cameron,36.0952,-101.0458
L_695,2,B_695,7889 Main St,TX,Harris,33.6195,-100.3165
L_696,2,B_696,1722 Main St,TX,Harris,36.4781,-94.9661
L_697,3,B_697,8963 Main St,TX,Dallas,33.2673,-101.2883
L_698,2,B_698,6573 Main St,TX,Dallas,32.3943,-94.6674
L_699,2,B_699,6613 Main St,TX,Nueces,33.4415,-97.396
L_700,2,B_700,9655 Main St,TX,Nueces,28.4132,-96.9193
L_701,2,B_701,2572 Main St,TX,Harris,34.61,-95.0677
L_702,3,B_702,6032 Main St,TX,Travis,31.4508,-98.6196
L_703,3,B_703,5378 Main St,TX,Cameron,36.1217,-97.7638
L_704,2,B_704,2166 Main St,TX,McLennan,35.2367,-99.7419
L_705,3,B_705,997 Main St,TX,Harris,26.6038,-95.6037
L_706,1,B_706,5494 Main St,TX,Travis,31.2964,-94.1225
L_707,3,B_707,490 Main St,TX,Travis,30.3231,-101.6339
L_708,2,B_708,2944 Main St,TX,Harris,27.0116,-94.626
L_709,1,B_709,6480 Main St,TX,Travis,28.4725,-99.5375
L_710,3,B_710,978 Main St,TX,Galveston,27.0612,-102.6808
L_711,3,B_711,216 Main St,TX,Travis,28.9409,-103.8088
L_712,1,B_712,884 Main St,TX,Harris,31.8866,-103.7512
L_713,2,B_713,1414 Main St,TX,Travis,29.0616,-94.3762
L_714,3,B_714,1920 Main St,TX,Cameron,34.6353,-106.1359
L_715,2,B_715,1007 Main St,TX,Harris,32.4099,-100.2037
L_716,3,B_716,1462 Main St,TX,Dallas,29.6065,-98.5366
L_717,3,B_717,5452 Main St,TX,Harris,29.5867,-106.5325
L_718,1,B_718,7048 Main St,TX,Travis,35.3251,-104.1613
L_719,3,B_719,1309 Main St,TX,Harris,26.8843,-100.1542
L_720,2,B_720,6903 Main St,TX,McLennan,26.7068,-99.8624
L_721,2,B_721,1253 Main St,TX,Harris,27.1251,-100.2149
L_722,1,B_722,9691 Main St,TX,Harris,32.826,-103.6382
L_723,3,B_723,7631 Main St,TX,McLennan,30.0303,-102.6794
L_724,3,B_724,3254 Main St,TX,McLennan,30.3833,-104.2134
L_725,3,B_725,9305 Main St,TX,McLennan,34.4835,-105.1761
L_726,2,B_726,4325 Main St,TX,Nueces,34.7811,-104.48
L_727,1,B_727,4234 Main St,TX,Galveston,30.4434,-101.894
L_728,2,B_728,8525 Main St,TX,Nueces,27.9236,-104.1167
L_729,1,B_729,1441 Main St,TX,Harris,,
L_730,3,B_730,2382 Main St,TX,Nueces,33.76,-94.7969
L_731,1,B_731,1537 Main St,TX,Nueces,27.9292,-100.3212
L_732,2,B_732,3884 Main St,TX,McLennan,32.9181,-103.118
L_733,2,B_733,119 Main St,TX,McLennan,30.3057,-99.3934
L_734,2,B_734,868 Main St,TX,Dallas,34.3581,-97.2424
L_735,2,B_735,9210 Main St,TX,Nueces,33.979,-95.0489
L_736,1,B_736,8488 Main St,TX,Galveston,35.6821,-95.5559
L_737,1,B_737,2392 Main St,TX,Harris,26.9741,-105.1868
L_738,2,B_738,3265 Main St,TX,Cameron,,
L_739,2,B_739,8797 Main St,TX,Cameron,31.15,-96.5473
L_740,2,B_740,5063 Main St,TX,Travis,28.3306,-97.7141
L_741,2,B_741,6251 Main St,TX,Galveston,36.2479,-96.9396
L_742,1,B_742,9487 Main St,TX,Galveston,28.8973,-100.2343
L_743,1,B_743,939 Main St,TX,Dallas,33.9416,-103.3545
L_744,2,B_744,9286 Main St,TX,Harris,31.2703,-103.332
L_745,2,B_745,6733 Main St,TX,Harris,35.0466,-93.5752
L_746,1,B_746,7932 Main St,TX,McLennan,28.4467,-95.85
L_747,2,B_747,2194 Main St,TX,McLennan,27.923,-97.3454
L_748,2,B_748,3321 Main St,TX,Galveston,33.3023,-100.0194
L_749,1,B_749,3672 Main St,TX,Dallas,27.7387,-93.5976
L_750,1,B_750,1305 Main St,TX,Harris,32.5889,-103.5951
L_751,2,B_751,1105 Main St,TX,Dallas,27.2156,-106.0974
L_752,3,B_752,4420 Main St,TX,Travis,36.3973,-94.4288
L_753,3,B_753,4399 Main St,TX,Cameron,32.3962,-105.4087
L_754,1,B_754,8770 Main St,TX,Harris,,
L_755,2,B_755,2145 Main St,TX,McLennan,30.1581,-102.5856
L_756,3,B_756,8190 Main St,TX,Galveston,28.2763,-102.1961
L_757,3,B_757,7738 Main St,TX,Dallas,30.9274,-99.9208
L_758,1,B_758,4114 Main St,TX,Cameron,29.0559,-103.0729
L_759,1,B_759,6861 Main St,TX,Cameron,29.556,-101.1232
L_760,2,B_760,6044 Main St,TX,Cameron,26.3089,-106.0644
L_761,1,B_761,5293 Main St,TX,McLennan,26.3578,-96.8437
L_762,3,B_762,6964 Main St,TX,Galveston,30.851,-94.6989
L_763,1,B_763,1250 Main St,TX,McLennan,26.8782,-104.1786
L_764,3,B_764,2369 Main St,TX,Harris,29.6903,-102.6129
L_765,2,B_765,2171 Main St,TX,Dallas,26.8367,-106.421
L_766,1,B_766,1276 Main St,TX,Travis,31.7039,-95.3081
L_767,2,B_767,8788 Main St,TX,Nueces,33.7318,-101.8659
L_768,3,B_768,9061 Main St,TX,Cameron,31.4588,-101.7321
L_769,2,B_769,2331 Main St,TX,McLennan,32.7577,-103.8486
L_770,3,B_770,2388 Main St,TX,Nueces,35.293,-104.8906
L_771,3,B_771,443 Main St,TX,Dallas,33.7457,-105.0234
L_772,1,B_772,6828 Main St,TX,Harris,35.5603,-98.0279
L_773,3,B_773,3595 Main St,TX,McLennan,27.8376,-97.369
L_774,3,B_774,1437 Main St,TX,Harris,26.6012,-99.4398
L_775,2,B_775,8722 Main St,TX,Travis,29.469,-97.0979
L_776,2,B_776,6614 Main St,TX,Cameron,27.9614,-97.1579
L_777,2,B_777,4809 Main St,TX,Travis,26.2688,-104.0886
L_778,2,B_778,2091 Main St,TX,Cameron,28.502,-95.1103
L_779,2,B_779,7975 Main St,TX,Galveston,35.5029,-93.8258
L_780,2,B_780,6398 Main St,TX,Galveston,30.5988,-97.203
L_781,1,B_781,1134 Main St,TX,Galveston,26.5245,-101.111
L_782,2,B_782,3759 Main St,TX,Harris,31.1914,-106.3134
L_783,1,B_783,576 Main St,TX,Galveston,33.2548,-104.911
L_784,3,B_784,2648 Main St,TX,Dallas,26.2863,-99.1831
L_785,2,B_785,3206 Main St,TX,Nueces,33.2237,-96.8966
L_786,3,B_786,6874 Main St,TX,Nueces,33.1262,-95.1997
L_787,1,B_787,4389 Main St,TX,Harris,27.571,-96.7655
L_788,1,B_788,2006 Main St,TX,Harris,34.1393,-101.3489
L_789,3,B_789,7249 Main St,TX,Galveston,27.7695,-104.504
L_790,1,B_790,4011 Main St,TX,Cameron,33.2549,-95.0831
L_791,2,B_791,7039 Main St,TX,Nueces,30.6732,-97.3284
L_792,1,B_792,8402 Main St,TX,Nueces,29.0465,-103.7136
L_793,1,B_793,3201 Main St,TX,Galveston,31.708,-104.3585
L_794,2,B_794,5291 Main St,TX,Harris,,
L_795,3,B_795,9783 Main St,TX,Travis,28.3489,-106.0879
L_796,1,B_796,1183 Main St,TX,Cameron,,
L_797,1,B_797,6880 Main St,TX,Travis,35.2545,-94.4531
L_798,2,B_798,7676 Main St,TX,Galveston,34.2596,-98.1844
L_799,1,B_799,7219 Main St,TX,Travis,28.4644,-95.8133
L_800,2,B_800,4587 Main St,TX,Dallas,31.5202,-106.5817
L_801,3,B_801,344 Main St,TX,Dallas,29.5178,-98.6724
L_802,1,B_802,4094 Main St,TX,Dallas,29.7495,-105.5095
