ID,PolicyNumber,Status,CancellationReasonCode,CancellationDate,IsMostRecentModel,TotalPremium,CreateTime
B_415,TXFB-100415,Bound,,,0,3244.8,2026-04-09
B_416,TXFB-100416,Bound,,,1,3467.55,2026-04-10
B_417,TXFB-100417,Bound,,,1,3122.17,2026-04-08
B_418,TXFB-100418,Bound,,,1,3493.35,2026-04-10
B_419,TXFB-100419,Bound,,,1,1234.06,2026-04-10
B_420,TXFB-100420,Canceled,INT_05,2026-04-30,1,3026.75,2026-04-07
B_421,TXFB-100421,Canceled,INT_03,2026-04-28,1,2969.08,2026-04-16
B_422,TXFB-100422,Canceled,INT_02,2026-05-10,1,1192.82,2026-04-11
B_423,TXFB-100423,Bound,,,1,795.31,2026-04-16
B_424,TXFB-100424,Bound,,,1,3438.26,2026-04-12
B_425,TXFB-100425,Bound,,,1,1388.07,2026-04-09
B_426,TXFB-100426,Bound,,,1,3112.68,2026-04-10
B_427,TXFB-100427,Bound,,,1,512.38,2026-04-04
B_428,TXFB-100428,Draft,,,1,563.07,2026-04-13
B_429,TXFB-100429,Bound,,,1,1897.61,2026-04-13
B_430,TXFB-100430,Bound,,,1,1216.14,2026-04-12
B_431,TXFB-100431,Bound,,,1,2569.52,2026-04-05
B_432,TXFB-100432,Canceled,INT_05,2026-05-06,0,2196.69,2026-04-10
B_433,TXFB-100433,Bound,,,1,732.46,2026-04-02
B_434,TXFB-100434,Bound,,,0,987.88,2026-04-10
B_435,TXFB-100435,Bound,,,1,1664.15,2026-04-03
B_436,TXFB-100436,Canceled,INT_04,2026-05-04,1,1056.81,2026-04-12
B_437,TXFB-100437,Bound,,,1,2876.67,2026-04-15
B_438,TXFB-100438,Canceled,INT_99,2026-04-13,1,1748.21,2026-04-09
B_439,TXFB-100439,Canceled,INT_01,2026-05-04,0,780.3,2026-04-16
B_440,TXFB-100440,Bound,,,1,1953.03,2026-04-07
B_441,TXFB-100441,Bound,,,1,772.51,2026-04-07
B_442,TXFB-100442,Withdrawn,,,1,886.81,2026-04-09
B_443,TXFB-100443,Bound,,,1,1218.83,2026-04-09
B_444,TXFB-100444,Bound,,,1,3078.58,2026-04-05
B_445,TXFB-100445,Canceled,INT_08,2026-05-02,0,3273.84,2026-04-04
B_446,TXFB-100446,Draft,,,1,2978.77,2026-04-08
B_447,TXFB-100447,Withdrawn,,,1,1502.23,2026-04-08
B_448,TXFB-100448,Canceled,,2026-04-10,1,1317.34,2026-04-02
B_449,TXFB-100449,Bound,,,1,2147.47,2026-04-08
B_450,TXFB-100450,Bound,,,1,2665.56,2026-04-08
B_451,TXFB-100451,Canceled,INT_05,2026-04-30,1,3480.12,2026-04-02
B_452,TXFB-100452,Bound,,,1,894.71,2026-04-04
B_453,TXFB-100453,Bound,,,1,647.88,2026-04-14
B_454,TXFB-100454,Draft,,,1,2583.07,2026-04-11
B_455,TXFB-100455,Bound,,,1,2996.68,2026-04-16
B_456,TXFB-100456,Bound,,,1,3039.05,2026-04-04
B_457,TXFB-100457,Bound,,,1,2535.39,2026-04-05
B_458,TXFB-100458,Bound,,,1,3362.05,2026-04-01
B_459,TXFB-100459,Bound,,,1,2033.01,2026-04-06
B_460,TXFB-100460,Bound,,,1,3241.44,2026-04-14
B_461,TXFB-100461,Bound,,,1,3403.44,2026-04-16
B_462,TXFB-100462,Bound,,,1,3041.47,2026-04-16
B_463,TXFB-100463,Canceled,INT_04,2026-04-22,0,1429.28,2026-04-07
B_464,TXFB-100464,Bound,,,1,1088.65,2026-04-10
B_465,TXFB-100465,Withdrawn,,,1,2144.36,2026-04-11
B_466,TXFB-100466,Bound,,,1,1859.04,2026-04-10
B_467,TXFB-100467,Bound,,,1,3133.28,2026-04-02
B_468,TXFB-100468,Draft,,,1,800.1,2026-04-03
B_469,TXFB-100469,Bound,,,1,1273.22,2026-04-08
B_470,TXFB-100470,Withdrawn,,,1,2755.4,2026-04-02
B_471,TXFB-100471,Bound,,,1,784.96,2026-04-06
B_472,TXFB-100472,Withdrawn,,,1,1462.29,2026-04-14
B_473,TXFB-100473,Bound,,,0,1661.47,2026-04-06
B_474,TXFB-100474,Draft,,,1,2367.78,2026-04-02
B_475,TXFB-100475,Bound,,,0,974.4,2026-04-13
B_476,TXFB-100476,Withdrawn,,,1,3081.81,2026-04-16
B_477,TXFB-100477,Bound,,,1,1842.63,2026-04-06
B_478,TXFB-100478,Bound,,,1,3251.07,2026-04-10
B_479,TXFB-100479,Withdrawn,,,1,1903.61,2026-04-02
B_480,TXFB-100480,Bound,,,1,1325.12,2026-04-01
B_481,TXFB-100481,Bound,,,1,925.49,2026-04-10
B_482,TXFB-100482,Bound,,,1,511.24,2026-04-04
B_483,TXFB-100483,Bound,,,1,2096.47,2026-04-11
B_484,TXFB-100484,Bound,,,1,821.47,2026-04-10
B_485,TXFB-100485,Bound,,,1,1675.18,2026-04-15
B_486,TXFB-100486,Draft,,,1,2267.82,2026-04-16
B_487,TXFB-100487,Bound,,,1,1327.06,2026-04-05
B_488,TXFB-100488,Bound,,,1,1025.67,2026-04-15
B_489,TXFB-100489,Withdrawn,,,1,2824.16,2026-04-09
B_490,TXFB-100490,Draft,,,1,3340.37,2026-04-07
B_491,TXFB-100491,Bound,,,1,801.32,2026-04-04
B_492,TXFB-100492,Bound,,,1,966.77,2026-04-11
B_493,TXFB-100493,Bound,,,1,3380.04,2026-04-06
B_494,TXFB-100494,Bound,,,1,613.35,2026-04-15
B_495,TXFB-100495,Bound,,,1,3432.9,2026-04-09
B_496,TXFB-100496,Bound,,,1,513.93,2026-04-06
B_497,TXFB-100497,Bound,,,1,3121.01,2026-04-01
B_498,TXFB-100498,Bound,,,1,1421.98,2026-04-11
B_499,TXFB-100499,Withdrawn,,,1,3315.77,2026-04-10
B_500,TXFB-100500,Withdrawn,,,1,1450.84,2026-04-07
B_501,TXFB-100501,Bound,,,1,2462.92,2026-04-06
B_502,TXFB-100502,Bound,,,0,740.1,2026-04-13
B_503,TXFB-100503,Bound,,,1,1226.99,2026-04-14
B_504,TXFB-100504,Canceled,INT_02,2026-04-24,1,2821.04,2026-04-11
B_505,TXFB-100505,Bound,,,1,2086.06,2026-04-03
B_506,TXFB-100506,Bound,,,1,3283.91,2026-04-13
B_507,TXFB-100507,Draft,,,1,1786.25,2026-04-04
B_508,TXFB-100508,Canceled,,2026-04-07,1,3109.44,2026-04-06
B_509,TXFB-100509,Draft,,,1,1846.87,2026-04-05
B_510,TXFB-100510,Canceled,INT_02,2026-05-16,1,3437.74,2026-04-16
B_511,TXFB-100511,Bound,,,1,3379.5,2026-04-11
B_512,TXFB-100512,Bound,,,1,1487.41,2026-04-08
B_513,TXFB-100513,Draft,,,1,3157.77,2026-04-01
B_514,TXFB-100514,Draft,,,1,3042.83,2026-04-09
B_515,TXFB-100515,Bound,,,1,1132.04,2026-04-13
B_516,TXFB-100516,Bound,,,1,2372.87,2026-04-08
B_517,TXFB-100517,Bound,,,1,718.05,2026-04-15
B_518,TXFB-100518,Canceled,INT_03,2026-04-22,1,3010.13,2026-04-09
B_519,TXFB-100519,Withdrawn,,,1,1023.64,2026-04-11
B_520,TXFB-100520,Bound,,,1,712.44,2026-04-10
B_521,TXFB-100521,Bound,,,1,1700.66,2026-04-01
B_522,TXFB-100522,Bound,,,1,2230.77,2026-04-09
B_523,TXFB-100523,Withdrawn,,,1,3064.75,2026-04-12
B_524,TXFB-100524,Canceled,INT_99,2026-05-08,1,3422.73,2026-04-08
B_525,TXFB-100525,Canceled,INT_03,2026-05-02,1,1818.48,2026-04-02
B_526,TXFB-100526,Bound,,,0,681.34,2026-04-04
B_527,TXFB-100527,Bound,,,1,2747.35,2026-04-15
B_528,TXFB-100528,Bound,,,0,2195.52,2026-04-10
B_529,TXFB-100529,Bound,,,1,1843.67,2026-04-06
B_530,TXFB-100530,Draft,,,1,1427.81,2026-04-13
B_531,TXFB-100531,Canceled,INT_07,2026-04-19,1,2007.2,2026-04-10
B_532,TXFB-100532,Withdrawn,,,1,1516.04,2026-04-04
B_533,TXFB-100533,Withdrawn,,,1,2771.04,2026-04-10
B_534,TXFB-100534,Bound,,,1,2131.68,2026-04-12
B_535,TXFB-100535,Canceled,INT_04,2026-04-18,1,3130.54,2026-04-08
B_536,TXFB-100536,Draft,,,1,2130.63,2026-04-08
B_537,TXFB-100537,Canceled,INT_07,2026-04-08,1,1214.79,2026-04-05
B_538,TXFB-100538,Bound,,,1,3053.28,2026-04-16
B_539,TXFB-100539,Bound,,,1,2171.66,2026-04-05
B_540,TXFB-100540,Bound,,,1,1120.52,2026-04-15
B_541,TXFB-100541,Withdrawn,,,1,2370.52,2026-04-12
B_542,TXFB-100542,Bound,,,1,1573.15,2026-04-14
B_543,TXFB-100543,Bound,,,1,3033.22,2026-04-16
B_544,TXFB-100544,Bound,,,1,1859.9,2026-04-07
B_545,TXFB-100545,Bound,,,1,2679.32,2026-04-08
B_546,TXFB-100546,Bound,,,0,786.61,2026-04-03
B_547,TXFB-100547,Bound,,,1,1688.07,2026-04-15
B_548,TXFB-100548,Bound,,,0,3449.72,2026-04-12
B_549,TXFB-100549,Bound,,,1,2925.38,2026-04-03
B_550,TXFB-100550,Canceled,INT_06,2026-05-04,1,979.82,2026-04-04
B_551,TXFB-100551,Bound,,,1,1333.29,2026-04-02
B_552,TXFB-100552,Draft,,,1,1489.45,2026-04-07
B_553,TXFB-100553,Bound,,,1,2451.1,2026-04-05
B_554,TXFB-100554,Bound,,,1,2770.98,2026-04-06
B_555,TXFB-100555,Draft,,,1,2748.58,2026-04-11
B_556,TXFB-100556,Bound,,,1,2029.62,2026-04-15
B_557,TXFB-100557,Bound,,,1,2932.46,2026-04-04
B_558,TXFB-100558,Bound,,,1,1811.23,2026-04-07
B_559,TXFB-100559,Canceled,INT_08,2026-05-13,1,871.64,2026-04-16
B_560,TXFB-100560,Bound,,,1,2193.33,2026-04-03
B_561,TXFB-100561,Canceled,INT_99,2026-05-10,1,3356.9,2026-04-15
B_562,TXFB-100562,Bound,,,1,2878.98,2026-04-02
B_563,TXFB-100563,Bound,,,1,2236.1,2026-04-15
B_564,TXFB-100564,Bound,,,1,2440.42,2026-04-05
B_565,TXFB-100565,Bound,,,1,3291.69,2026-04-14
B_566,TXFB-100566,Bound,,,0,1785.03,2026-04-15
B_567,TXFB-100567,Bound,,,1,1494.18,2026-04-02
B_568,TXFB-100568,Bound,,,1,3431.72,2026-04-15
B_569,TXFB-100569,Draft,,,1,3090.33,2026-04-10
B_570,TXFB-100570,Bound,,,1,1469.13,2026-04-01
B_571,TXFB-100571,Bound,,,1,1891.34,2026-04-13
B_572,TXFB-100572,Canceled,INT_06,2026-04-17,0,1745.23,2026-04-09
B_573,TXFB-100573,Bound,,,1,947.29,2026-04-01
B_574,TXFB-100574,Bound,,,1,3373.46,2026-04-07
B_575,TXFB-100575,Draft,,,1,1712.94,2026-04-03
B_576,TXFB-100576,Draft,,,1,3125.99,2026-04-02
B_577,TXFB-100577,Bound,,,1,1068.07,2026-04-14
B_578,TXFB-100578,Draft,,,1,2143.61,2026-04-12
B_579,TXFB-100579,Bound,,,1,571.88,2026-04-03
B_580,TXFB-100580,Bound,,,1,2792.66,2026-04-02
B_581,TXFB-100581,Bound,,,0,2242.74,2026-04-03
B_582,TXFB-100582,Withdrawn,,,1,2376.77,2026-04-16
B_583,TXFB-100583,Bound,,,1,655.16,2026-04-02
B_584,TXFB-100584,Bound,,,1,1133.11,2026-04-10
B_585,TXFB-100585,Bound,,,1,722.99,2026-04-14
B_586,TXFB-100586,Bound,,,0,1366.74,2026-04-06
B_587,TXFB-100587,Bound,,,1,2382.32,2026-04-05
B_588,TXFB-100588,Bound,,,1,2198.56,2026-04-14
B_589,TXFB-100589,Bound,,,1,2336.45,2026-04-12
B_590,TXFB-100590,Bound,,,1,2147.75,2026-04-13
B_591,TXFB-100591,Bound,,,1,1319.09,2026-04-15
B_592,TXFB-100592,Bound,,,1,1233.52,2026-04-13
B_593,TXFB-100593,Bound,,,0,911.18,2026-04-13
B_594,TXFB-100594,Bound,,,1,3047.21,2026-04-03
B_595,TXFB-100595,Draft,,,1,2349.44,2026-04-05
B_596,TXFB-100596,Bound,,,1,1059.53,2026-04-12
B_597,TXFB-100597,Bound,,,1,1031.63,2026-04-04
B_598,TXFB-100598,Bound,,,1,3119.11,2026-04-06
B_599,TXFB-100599,Bound,,,1,2728.19,2026-04-13
B_600,TXFB-100600,Bound,,,1,2478.2,2026-04-05
B_601,TXFB-100601,Bound,,,1,1720.59,2026-04-08
B_602,TXFB-100602,Bound,,,1,1285.93,2026-04-01
B_603,TXFB-100603,Bound,,,1,3438.35,2026-04-01
B_604,TXFB-100604,Bound,,,1,2891.72,2026-04-10
B_605,TXFB-100605,Bound,,,0,1405.34,2026-04-15
B_606,TXFB-100606,Bound,,,1,3042.69,2026-04-14
B_607,TXFB-100607,Bound,,,1,2776.8,2026-04-13
B_608,TXFB-100608,Bound,,,1,1391.24,2026-04-08
B_609,TXFB-100609,Bound,,,1,1779.66,2026-04-08
B_610,TXFB-100610,Bound,,,1,1057.86,2026-04-15
B_611,TXFB-100611,Bound,,,0,833.16,2026-04-12
B_612,TXFB-100612,Canceled,,2026-04-15,1,2668.29,2026-04-05
B_613,TXFB-100613,Bound,,,1,1302.54,2026-04-09
B_614,TXFB-100614,Bound,,,1,2960.18,2026-04-07
B_615,TXFB-100615,Draft,,,1,3486.83,2026-04-04
B_616,TXFB-100616,Draft,,,1,729.86,2026-04-02
B_617,TXFB-100617,Bound,,,1,1919.11,2026-04-14
B_618,TXFB-100618,Bound,,,1,2906.19,2026-04-01
B_619,TXFB-100619,Canceled,INT_04,2026-04-15,1,2866.85,2026-04-08
B_620,TXFB-100620,Canceled,,2026-05-05,1,2779.99,2026-04-07
B_621,TXFB-100621,Bound,,,1,1546.98,2026-04-03
B_622,TXFB-100622,Bound,,,1,1861.56,2026-04-04
B_623,TXFB-100623,Bound,,,1,2284.91,2026-04-02
B_624,TXFB-100624,Bound,,,1,3421.82,2026-04-15
B_625,TXFB-100625,Bound,,,0,1482.64,2026-04-02
B_626,TXFB-100626,Bound,,,1,3269.43,2026-04-08
B_627,TXFB-100627,Bound,,,1,1308.07,2026-04-02
B_628,TXFB-100628,Canceled,INT_01,2026-05-12,1,3467.22,2026-04-13
B_629,TXFB-100629,Bound,,,1,2510.79,2026-04-15
B_630,TXFB-100630,Bound,,,0,1890.53,2026-04-08
B_631,TXFB-100631,Canceled,INT_01,2026-04-13,1,2340.17,2026-04-07
B_632,TXFB-100632,Draft,,,1,1317.59,2026-04-02
B_633,TXFB-100633,Bound,,,1,1322.52,2026-04-05
B_634,TXFB-100634,Bound,,,1,840.66,2026-04-10
B_635,TXFB-100635,Bound,,,1,842.15,2026-04-08
B_636,TXFB-100636,Bound,,,0,1543.02,2026-04-11
B_637,TXFB-100637,Bound,,,1,2788.57,2026-04-11
B_638,TXFB-100638,Bound,,,1,2323.91,2026-04-08
B_639,TXFB-100639,Bound,,,0,807.75,2026-04-10
B_640,TXFB-100640,Bound,,,0,3056.71,2026-04-05
B_641,TXFB-100641,Bound,,,1,2304.1,2026-04-08
B_642,TXFB-100642,Bound,,,1,3382.57,2026-04-14
B_643,TXFB-100643,Bound,,,1,2510.56,2026-04-10
B_644,TXFB-100644,Bound,,,1,1025.52,2026-04-09
B_645,TXFB-100645,Bound,,,1,1921.35,2026-04-02
B_646,TXFB-100646,Draft,,,1,2445.49,2026-04-06
B_647,TXFB-100647,Bound,,,0,584.79,2026-04-14
B_648,TXFB-100648,Bound,,,1,544.73,2026-04-16
B_649,TXFB-100649,Canceled,INT_02,2026-05-02,1,888.21,2026-04-02
B_650,TXFB-100650,Bound,,,1,1254.99,2026-04-12
B_651,TXFB-100651,Bound,,,1,1788.65,2026-04-13
B_652,TXFB-100652,Bound,,,1,1962.32,2026-04-11
B_653,TXFB-100653,Bound,,,1,914.08,2026-04-14
B_654,TXFB-100654,Canceled,INT_05,2026-04-29,1,2520.17,2026-04-14
B_655,TXFB-100655,Bound,,,1,2288.41,2026-04-05
B_656,TXFB-100656,Bound,,,1,1383.39,2026-04-10
B_657,TXFB-100657,Bound,,,1,540.98,2026-04-13
B_658,TXFB-100658,Bound,,,1,732.94,2026-04-06
B_659,TXFB-100659,Bound,,,1,1675.08,2026-04-16
B_660,TXFB-100660,Bound,,,1,961.92,2026-04-08
B_661,TXFB-100661,Bound,,,1,1630.46,2026-04-08
B_662,TXFB-100662,Withdrawn,,,1,2384.55,2026-04-10
B_663,TXFB-100663,Bound,,,1,2141.71,2026-04-05
B_664,TXFB-100664,Bound,,,1,1193.53,2026-04-15
B_665,TXFB-100665,Bound,,,1,1531.47,2026-04-02
B_666,TXFB-100666,Bound,,,1,2342.09,2026-04-14
B_667,TXFB-100667,Bound,,,1,3082.57,2026-04-14
B_668,TXFB-100668,Bound,,,1,2759.64,2026-04-05
B_669,TXFB-100669,Bound,,,0,2160.2,2026-04-13
B_670,TXFB-100670,Bound,,,1,1586.88,2026-04-08
B_671,TXFB-100671,Bound,,,1,1595.15,2026-04-09
B_672,TXFB-100672,Draft,,,1,3138.25,2026-04-07
B_673,TXFB-100673,Bound,,,1,617.73,2026-04-11
B_674,TXFB-100674,Bound,,,1,3463.95,2026-04-03
B_675,TXFB-100675,Bound,,,1,2493.13,2026-04-15
B_676,TXFB-100676,Withdrawn,,,0,2543.41,2026-04-12
B_677,TXFB-100677,Bound,,,1,613.99,2026-04-03
B_678,TXFB-100678,Bound,,,1,2316.59,2026-04-07
B_679,TXFB-100679,Withdrawn,,,1,1954.33,2026-04-02
B_680,TXFB-100680,Draft,,,1,817.34,2026-04-09
B_681,TXFB-100681,Canceled,INT_04,2026-05-04,1,1333.77,2026-04-13
B_682,TXFB-100682,Bound,,,1,3170.94,2026-04-02
B_683,TXFB-100683,Bound,,,1,2149.97,2026-04-03
B_684,TXFB-100684,Bound,,,1,1740.25,2026-04-07
B_685,TXFB-100685,Draft,,,1,718.05,2026-04-07
B_686,TXFB-100686,Bound,,,1,2642.36,2026-04-16
B_687,TXFB-100687,Bound,,,1,2608.55,2026-04-07
B_688,TXFB-100688,Bound,,,1,2342.13,2026-04-11
B_689,TXFB-100689,Canceled,INT_08,2026-04-21,1,2030.79,2026-04-10
B_690,TXFB-100690,Bound,,,1,1801.35,2026-04-01
B_691,TXFB-100691,Bound,,,1,2279.81,2026-04-07
B_692,TXFB-100692,Bound,,,1,1200.19,2026-04-07
B_693,TXFB-100693,Bound,,,1,3323.78,2026-04-04
B_694,TXFB-100694,Bound,,,1,2266.38,2026-04-16
B_695,TXFB-100695,Bound,,,1,1433.58,2026-04-08
B_696,TXFB-100696,Bound,,,1,1849.04,2026-04-07
B_697,TXFB-100697,Bound,,,1,2917.05,2026-04-13
B_698,TXFB-100698,Bound,,,1,984.85,2026-04-08
B_699,TXFB-100699,Bound,,,1,1378.51,2026-04-11
B_700,TXFB-100700,Bound,,,1,2538.52,2026-04-10
B_701,TXFB-100701,Bound,,,1,1446.47,2026-04-13
B_702,TXFB-100702,Bound,,,1,2877.51,2026-04-15
B_703,TXFB-100703,Bound,,,1,891.36,2026-04-12
B_704,TXFB-100704,Bound,,,1,2788.06,2026-04-10
B_705,TXFB-100705,Bound,,,1,705.06,2026-04-09
B_706,TXFB-100706,Withdrawn,,,1,537.78,2026-04-12
B_707,TXFB-100707,Bound,,,1,3194.67,2026-04-16
B_708,TXFB-100708,Canceled,INT_08,2026-05-14,1,2244.02,2026-04-15
B_709,TXFB-100709,Bound,,,1,1555.48,2026-04-04
B_710,TXFB-100710,Bound,,,1,1197.78,2026-04-16
B_711,TXFB-100711,Canceled,INT_04,2026-05-07,1,2350.66,2026-04-11
B_712,TXFB-100712,Bound,,,1,2027.01,2026-04-07
B_713,TXFB-100713,Bound,,,1,3474.79,2026-04-12
B_714,TXFB-100714,Bound,,,1,3449.65,2026-04-11
B_715,TXFB-100715,Bound,,,1,2405.07,2026-04-14
B_716,TXFB-100716,Draft,,,1,1828.61,2026-04-02
B_717,TXFB-100717,Canceled,,2026-05-03,1,1973.42,2026-04-08
B_718,TXFB-100718,Withdrawn,,,1,2547.44,2026-04-05
B_719,TXFB-100719,Bound,,,0,804.72,2026-04-01
B_720,TXFB-100720,Canceled,INT_06,2026-04-30,1,1485.06,2026-04-09
B_721,TXFB-100721,Draft,,,1,725.82,2026-04-14
B_722,TXFB-100722,Bound,,,1,720.08,2026-04-10
B_723,TXFB-100723,Bound,,,1,1087.52,2026-04-05
B_724,TXFB-100724,Canceled,INT_08,2026-04-21,1,1955.76,2026-04-07
B_725,TXFB-100725,Bound,,,1,2854.32,2026-04-11
B_726,TXFB-100726,Canceled,INT_01,2026-05-04,1,1956.49,2026-04-08
B_727,TXFB-100727,Bound,,,1,1506.43,2026-04-13
B_728,TXFB-100728,Canceled,INT_02,2026-04-10,0,747.06,2026-04-08
B_729,TXFB-100729,Bound,,,1,2150.89,2026-04-16
B_730,TXFB-100730,Bound,,,1,1313.81,2026-04-11
B_731,TXFB-100731,Bound,,,1,2344.8,2026-04-09
B_732,TXFB-100732,Canceled,,2026-04-25,1,3431.56,2026-04-16
B_733,TXFB-100733,Bound,,,1,833.94,2026-04-16
B_734,TXFB-100734,Bound,,,1,1136.38,2026-04-15
B_735,TXFB-100735,Bound,,,1,1919.28,2026-04-06
B_736,TXFB-100736,Draft,,,1,3405.84,2026-04-12
B_737,TXFB-100737,Bound,,,1,2815.43,2026-04-06
B_738,TXFB-100738,Canceled,INT_02,2026-05-03,1,3194.69,2026-04-05
B_739,TXFB-100739,Bound,,,0,1501.14,2026-04-16
B_740,TXFB-100740,Bound,,,1,3476.12,2026-04-06
B_741,TXFB-100741,Bound,,,1,808.5,2026-04-02
B_742,TXFB-100742,Bound,,,1,658.92,2026-04-02
B_743,TXFB-100743,Canceled,INT_04,2026-04-06,1,3066.81,2026-04-03
B_744,TXFB-100744,Bound,,,1,3281.79,2026-04-02
B_745,TXFB-100745,Bound,,,1,771.76,2026-04-01
B_746,TXFB-100746,Draft,,,1,840.28,2026-04-14
B_747,TXFB-100747,Bound,,,1,599.52,2026-04-05
B_748,TXFB-100748,Bound,,,1,813.52,2026-04-08
B_749,TXFB-100749,Draft,,,1,1128.26,2026-04-03
B_750,TXFB-100750,Bound,,,1,3410.23,2026-04-05
B_751,TXFB-100751,Bound,,,1,2503.58,2026-04-01
B_752,TXFB-100752,Draft,,,1,2835.66,2026-04-07
B_753,TXFB-100753,Bound,,,1,2828.42,2026-04-15
B_754,TXFB-100754,Bound,,,1,2105.22,2026-04-12
B_755,TXFB-100755,Bound,,,1,2892.47,2026-04-02
B_756,TXFB-100756,Canceled,INT_03,2026-05-13,1,2287.42,2026-04-16
B_757,TXFB-100757,Bound,,,1,1443.64,2026-04-16
B_758,TXFB-100758,Bound,,,1,2183.33,2026-04-01
B_759,TXFB-100759,Draft,,,1,2100.53,2026-04-01
B_760,TXFB-100760,Canceled,INT_05,2026-05-09,1,2970.36,2026-04-14
B_761,TXFB-100761,Bound,,,1,3445.18,2026-04-01
B_762,TXFB-100762,Bound,,,1,1733.13,2026-04-01
B_763,TXFB-100763,Bound,,,1,2790.17,2026-04-09
B_764,TXFB-100764,Canceled,INT_02,2026-04-26,1,799.29,2026-04-10
B_765,TXFB-100765,Bound,,,1,2830.49,2026-04-01
B_766,TXFB-100766,Bound,,,1,1614.25,2026-04-14
B_767,TXFB-100767,Canceled,INT_02,2026-04-22,1,618.17,2026-04-06
B_768,TXFB-100768,Draft,,,0,1589.74,2026-04-04
B_769,TXFB-100769,Bound,,,1,2331.93,2026-04-04
B_770,TXFB-100770,Canceled,,2026-04-29,1,857.75,2026-04-05
B_771,TXFB-100771,Bound,,,1,3272.1,2026-04-08
B_772,TXFB-100772,Canceled,INT_01,2026-04-21,1,733.02,2026-04-07
B_773,TXFB-100773,Bound,,,1,3290.02,2026-04-09
B_774,TXFB-100774,Bound,,,1,2621.41,2026-04-12
B_775,TXFB-100775,Canceled,INT_04,2026-05-09,0,1489.14,2026-04-09
B_776,TXFB-100776,Bound,,,1,1672.25,2026-04-13
B_777,TXFB-100777,Bound,,,1,2722.43,2026-04-03
B_778,TXFB-100778,Canceled,INT_99,2026-05-09,1,2304.41,2026-04-12
B_779,TXFB-100779,Canceled,INT_04,2026-04-24,1,2514.93,2026-04-13
B_780,TXFB-100780,Bound,,,1,1667.49,2026-04-15
B_781,TXFB-100781,Bound,,,1,1963.44,2026-04-08
B_782,TXFB-100782,Bound,,,1,3469.6,2026-04-08
B_783,TXFB-100783,Bound,,,1,1141.77,2026-04-10
B_784,TXFB-100784,Bound,,,1,1753.57,2026-04-03
B_785,TXFB-100785,Bound,,,0,1375.47,2026-04-02
B_786,TXFB-100786,Draft,,,1,2795.33,2026-04-03
B_787,TXFB-100787,Bound,,,1,2792.04,2026-04-13
B_788,TXFB-100788,Bound,,,1,1377.34,2026-04-13
B_789,TXFB-100789,Bound,,,1,744.17,2026-04-13
B_790,TXFB-100790,Draft,,,1,534.3,2026-04-16
B_791,TXFB-100791,Bound,,,1,1782.35,2026-04-02
B_792,TXFB-100792,Bound,,,1,1731.01,2026-04-01
B_793,TXFB-100793,Bound,,,1,3465.17,2026-04-06
B_794,TXFB-100794,Bound,,,1,1909.41,2026-04-03
B_795,TXFB-100795,Bound,,,1,1269.26,2026-04-16
B_796,TXFB-100796,Draft,,,1,3173.69,2026-04-14
B_797,TXFB-100797,Draft,,,1,1973.2,2026-04-11
B_798,TXFB-100798,Bound,,,1,2297.53,2026-04-04
B_799,TXFB-100799,Bound,,,1,787.01,2026-04-02
B_800,TXFB-100800,Draft,,,1,1648.75,2026-04-08
B_801,TXFB-100801,Canceled,INT_01,2026-04-30,1,3332.67,2026-04-07
B_802,TXFB-100802,Bound,,,1,2268.52,2026-04-16
B_803,TXFB-100803,Bound,,,1,1533.51,2026-04-09
B_804,TXFB-100804,Bound,,,1,2377.0,2026-04-02
B_805,TXFB-100805,Bound,,,1,3231.23,2026-04-03
B_806,TXFB-100806,Canceled,INT_99,2026-04-23,0,1321.97,2026-04-09
B_807,TXFB-100807,Draft,,,1,2015.35,2026-04-02
B_808,TXFB-100808,Draft,,,1,3376.07,2026-04-06
B_809,TXFB-100809,Bound,,,1,1017.19,2026-04-11
B_810,TXFB-100810,Bound,,,1,2658.99,2026-04-01
B_811,TXFB-100811,Withdrawn,,,1,2343.44,2026-04-07
B_812,TXFB-100812,Canceled,,2026-05-04,1,2539.03,2026-04-05
B_813,TXFB-100813,Bound,,,1,1553.66,2026-04-13
B_814,TXFB-100814,Draft,,,1,1441.64,2026-04-03
B_815,TXFB-100815,Draft,,,0,2552.63,2026-04-10
B_816,TXFB-100816,Bound,,,0,1146.63,2026-04-06
B_817,TXFB-100817,Bound,,,1,1758.96,2026-04-08
B_818,TXFB-100818,Bound,,,1,1064.52,2026-04-13
B_819,TXFB-100819,Bound,,,1,524.91,2026-04-11
B_820,TXFB-100820,Bound,,,1,3410.17,2026-04-13
B_821,TXFB-100821,Canceled,INT_08,2026-05-05,1,1795.11,2026-04-05
B_822,TXFB-100822,Bound,,,1,3408.05,2026-04-03
B_823,TXFB-100823,Bound,,,1,920.97,2026-04-12
B_824,TXFB-100824,Bound,,,1,2262.1,2026-04-02
B_825,TXFB-100825,Bound,,,1,1102.92,2026-04-04
B_826,TXFB-100826,Draft,,,1,2870.22,2026-04-14
B_827,TXFB-100827,Bound,,,1,2851.11,2026-04-08
B_828,TXFB-100828,Bound,,,0,837.82,2026-04-03
B_829,TXFB-100829,Canceled,INT_08,2026-05-08,1,3236.19,2026-04-11
B_830,TXFB-100830,Bound,,,1,1083.89,2026-04-13
B_831,TXFB-100831,Bound,,,1,2338.93,2026-04-11
